"Exon ID"	"Gene Symbol"	"Chr"	"Strand"	"Exon Start"	"Exon End"	"Upstream Exon Start"	"Upstream Exon End"	"Downstream Exon Start"	"Downstream Exon End"	"P-value"	"FDR"
"4323|ENSG00000111731.12_3|C2CD5|chr12|-|22611417|22611519|22611417|22611489|22612425|22612476"	"ENSG00000111731.12_3"	"C2CD5"	"chr12"	"-"	"22611417"	"22611519"	"22611417"	"22611489"	"22612425"	"22612476"	"0.000592204232128363"	"0.000877847199147646"
"12320|ENSG00000109794.13_3|FAM149A|chr4|+|187070719|187070858|187070746|187070858|187070326|187070437"	"ENSG00000109794.13_3"	"FAM149A"	"chr4"	"+"	"187070719"	"187070858"	"187070746"	"187070858"	"187070326"	"187070437"	"0.000594520090995398"	"0.000880743701450273"
"1862|ENSG00000240344.8_2|PPIL3|chr2|-|201749984|201750090|201749984|201750066|201750420|201750495"	"ENSG00000240344.8_2"	"PPIL3"	"chr2"	"-"	"201749984"	"201750090"	"201749984"	"201750066"	"201750420"	"201750495"	"0.000596642040301262"	"0.000883349590081065"
"2024|ENSG00000184792.15_3|OSBP2|chr22|+|31302180|31303811|31302183|31303811|31301823|31302056"	"ENSG00000184792.15_3"	"OSBP2"	"chr22"	"+"	"31302180"	"31303811"	"31302183"	"31303811"	"31301823"	"31302056"	"0.000603350203397471"	"0.000892738234084769"
"12503|ENSG00000153975.9_2|ZUFSP|chr6|-|116987796|116988370|116987796|116988075|116989728|116989957"	"ENSG00000153975.9_2"	"ZUFSP"	"chr6"	"-"	"116987796"	"116988370"	"116987796"	"116988075"	"116989728"	"116989957"	"0.000623901682274397"	"0.000922265889754877"
"6697|ENSG00000171163.15_2|ZNF692|chr1|-|249152026|249152216|249152026|249152058|249152329|249152520"	"ENSG00000171163.15_2"	"ZNF692"	"chr1"	"-"	"249152026"	"249152216"	"249152026"	"249152058"	"249152329"	"249152520"	"0.00062406405933701"	"0.000922265889754877"
"9340|ENSG00000102710.19_3|SUPT20H|chr13|-|37619383|37619513|37619383|37619510|37621671|37621738"	"ENSG00000102710.19_3"	"SUPT20H"	"chr13"	"-"	"37619383"	"37619513"	"37619383"	"37619510"	"37621671"	"37621738"	"0.000628925396944886"	"0.000928886174856707"
"3159|ENSG00000187049.9_2|TMEM216|chr11|+|61165199|61165447|61165245|61165447|61161355|61161448"	"ENSG00000187049.9_2"	"TMEM216"	"chr11"	"+"	"61165199"	"61165447"	"61165245"	"61165447"	"61161355"	"61161448"	"0.000631024625708316"	"0.000931421430548236"
"6173|ENSG00000204406.12_3|MBD5|chr2|+|149259965|149260078|149260004|149260078|149246954|149248163"	"ENSG00000204406.12_3"	"MBD5"	"chr2"	"+"	"149259965"	"149260078"	"149260004"	"149260078"	"149246954"	"149248163"	"0.000635905676004647"	"0.000938057221451703"
"7863|ENSG00000155329.11_2|ZCCHC10|chr5|-|132335823|132335893|132335823|132335865|132342450|132342612"	"ENSG00000155329.11_2"	"ZCCHC10"	"chr5"	"-"	"132335823"	"132335893"	"132335823"	"132335865"	"132342450"	"132342612"	"0.000638407261165841"	"0.000941177028272354"
"1406|ENSG00000134744.13_3|ZCCHC11|chr1|-|52902426|52902647|52902426|52902635|52903891|52904007"	"ENSG00000134744.13_3"	"ZCCHC11"	"chr1"	"-"	"52902426"	"52902647"	"52902426"	"52902635"	"52903891"	"52904007"	"0.000640422737697287"	"0.000943576842345761"
"5089|ENSG00000168010.10_3|ATG16L2|chr11|+|72532243|72532786|72532592|72532786|72528800|72528900"	"ENSG00000168010.10_3"	"ATG16L2"	"chr11"	"+"	"72532243"	"72532786"	"72532592"	"72532786"	"72528800"	"72528900"	"0.000642137509476862"	"0.00094553097281711"
"2342|ENSG00000077463.14_3|SIRT6|chr19|-|4175024|4175148|4175024|4175108|4175676|4175757"	"ENSG00000077463.14_3"	"SIRT6"	"chr19"	"-"	"4175024"	"4175148"	"4175024"	"4175108"	"4175676"	"4175757"	"0.000647278822841532"	"0.000952525184278288"
"10870|ENSG00000136297.14_2|MMD2|chr7|-|4949511|4949653|4949511|4949581|4950775|4950877"	"ENSG00000136297.14_2"	"MMD2"	"chr7"	"-"	"4949511"	"4949653"	"4949511"	"4949581"	"4950775"	"4950877"	"0.000719554349922847"	"0.00105824488683517"
"5011|ENSG00000184863.10_3|RBM33|chr7|+|155556502|155556712|155556505|155556712|155537654|155538296"	"ENSG00000184863.10_3"	"RBM33"	"chr7"	"+"	"155556502"	"155556712"	"155556505"	"155556712"	"155537654"	"155538296"	"0.00072475576663717"	"0.00106525092753314"
"9668|ENSG00000100029.17_2|PES1|chr22|-|30974823|30974985|30974823|30974982|30975123|30975290"	"ENSG00000100029.17_2"	"PES1"	"chr22"	"-"	"30974823"	"30974985"	"30974823"	"30974982"	"30975123"	"30975290"	"0.000764196769023247"	"0.00112218540871228"
"12639|ENSG00000117569.18_2|PTBP2|chr1|+|97270340|97270495|97270355|97270495|97250614|97250810"	"ENSG00000117569.18_2"	"PTBP2"	"chr1"	"+"	"97270340"	"97270495"	"97270355"	"97270495"	"97250614"	"97250810"	"0.000764689580148706"	"0.00112218540871228"
"8531|ENSG00000110075.14_3|PPP6R3|chr11|+|68355265|68355492|68355445|68355492|68343425|68343511"	"ENSG00000110075.14_3"	"PPP6R3"	"chr11"	"+"	"68355265"	"68355492"	"68355445"	"68355492"	"68343425"	"68343511"	"0.000764874935519176"	"0.00112218540871228"
"9123|ENSG00000149577.15_3|SIDT2|chr11|+|117059423|117059542|117059444|117059542|117058343|117058415"	"ENSG00000149577.15_3"	"SIDT2"	"chr11"	"+"	"117059423"	"117059542"	"117059444"	"117059542"	"117058343"	"117058415"	"0.000777390942909875"	"0.00113986117773653"
"2119|ENSG00000084676.15_2|NCOA1|chr2|+|24991089|24993571|24991092|24993571|24985555|24985645"	"ENSG00000084676.15_2"	"NCOA1"	"chr2"	"+"	"24991089"	"24993571"	"24991092"	"24993571"	"24985555"	"24985645"	"0.000788606272131013"	"0.00115560967270734"
"7775|ENSG00000049246.14_2|PER3|chr1|+|7889893|7890221|7889896|7890221|7887177|7887875"	"ENSG00000049246.14_2"	"PER3"	"chr1"	"+"	"7889893"	"7890221"	"7889896"	"7890221"	"7887177"	"7887875"	"0.000807603296270911"	"0.00118273551331131"
"8952|ENSG00000163904.12_3|SENP2|chr3|+|185316745|185316812|185316779|185316812|185316199|185316333"	"ENSG00000163904.12_3"	"SENP2"	"chr3"	"+"	"185316745"	"185316812"	"185316779"	"185316812"	"185316199"	"185316333"	"0.000816825401937322"	"0.00119552196531295"
"7976|ENSG00000164970.14_2|FAM219A|chr9|-|34398181|34401120|34398181|34401117|34401663|34401718"	"ENSG00000164970.14_2"	"FAM219A"	"chr9"	"-"	"34398181"	"34401120"	"34398181"	"34401117"	"34401663"	"34401718"	"0.000836830256382649"	"0.00122406541107895"
"8534|ENSG00000110075.14_3|PPP6R3|chr11|+|68355412|68355492|68355445|68355492|68343425|68343511"	"ENSG00000110075.14_3"	"PPP6R3"	"chr11"	"+"	"68355412"	"68355492"	"68355445"	"68355492"	"68343425"	"68343511"	"0.000851564844638966"	"0.00124478367725515"
"1740|ENSG00000135976.17_2|ANKRD36|chr2|+|97890542|97890616|97890545|97890616|97884910|97884983"	"ENSG00000135976.17_2"	"ANKRD36"	"chr2"	"+"	"97890542"	"97890616"	"97890545"	"97890616"	"97884910"	"97884983"	"0.000852017093799131"	"0.00124478367725515"
"10219|ENSG00000275835.4_3|TUBGCP5|chr15|+|22845758|22845876|22845761|22845876|22842047|22842183"	"ENSG00000275835.4_3"	"TUBGCP5"	"chr15"	"+"	"22845758"	"22845876"	"22845761"	"22845876"	"22842047"	"22842183"	"0.000857179282435895"	"0.00125157430920754"
"886|ENSG00000133226.16_3|SRRM1|chr1|+|24977899|24978103|24977989|24978103|24976461|24976577"	"ENSG00000133226.16_3"	"SRRM1"	"chr1"	"+"	"24977899"	"24978103"	"24977989"	"24978103"	"24976461"	"24976577"	"0.00086007188271412"	"0.00125504494156245"
"9288|ENSG00000184708.17_3|EIF4ENIF1|chr22|-|31843411|31843554|31843411|31843551|31844138|31844218"	"ENSG00000184708.17_3"	"EIF4ENIF1"	"chr22"	"-"	"31843411"	"31843554"	"31843411"	"31843551"	"31844138"	"31844218"	"0.000861576861968181"	"0.00125648776634545"
"836|ENSG00000148337.20_3|CIZ1|chr9|-|130942999|130943093|130942999|130943078|130947825|130948055"	"ENSG00000148337.20_3"	"CIZ1"	"chr9"	"-"	"130942999"	"130943093"	"130942999"	"130943078"	"130947825"	"130948055"	"0.0008793273127014"	"0.00128160639467977"
"2523|ENSG00000141084.10_3|RANBP10|chr16|-|67762292|67762504|67762292|67762414|67763182|67763387"	"ENSG00000141084.10_3"	"RANBP10"	"chr16"	"-"	"67762292"	"67762504"	"67762292"	"67762414"	"67763182"	"67763387"	"0.000884317494478409"	"0.00128810818764838"
"7435|ENSG00000140319.10_2|SRP14|chr15|-|40329509|40329556|40329509|40329549|40330482|40330595"	"ENSG00000140319.10_2"	"SRP14"	"chr15"	"-"	"40329509"	"40329556"	"40329509"	"40329549"	"40330482"	"40330595"	"0.00089745785363777"	"0.00130646675583393"
"899|ENSG00000107758.15_2|PPP3CB|chr10|-|75206249|75206334|75206249|75206331|75214169|75214247"	"ENSG00000107758.15_2"	"PPP3CB"	"chr10"	"-"	"75206249"	"75206334"	"75206249"	"75206331"	"75214169"	"75214247"	"0.000905152834241353"	"0.00131688105113177"
"1814|ENSG00000159714.10_2|ZDHHC1|chr16|-|67428904|67429124|67428904|67428965|67429386|67429469"	"ENSG00000159714.10_2"	"ZDHHC1"	"chr16"	"-"	"67428904"	"67429124"	"67428904"	"67428965"	"67429386"	"67429469"	"0.00090779144445205"	"0.00131993092938846"
"8044|ENSG00000172183.14_2|ISG20|chr15|+|89193465|89195541|89195340|89195541|89182573|89182825"	"ENSG00000172183.14_2"	"ISG20"	"chr15"	"+"	"89193465"	"89195541"	"89195340"	"89195541"	"89182573"	"89182825"	"0.000911998105785852"	"0.00132525575491508"
"3031|ENSG00000110066.14_3|KMT5B|chr11|-|67938698|67938763|67938698|67938718|67939009|67939176"	"ENSG00000110066.14_3"	"KMT5B"	"chr11"	"-"	"67938698"	"67938763"	"67938698"	"67938718"	"67939009"	"67939176"	"0.000926436794704156"	"0.00134543386534005"
"4475|ENSG00000164134.12_2|NAA15|chr4|+|140305985|140306132|140305988|140306132|140299909|140300008"	"ENSG00000164134.12_2"	"NAA15"	"chr4"	"+"	"140305985"	"140306132"	"140305988"	"140306132"	"140299909"	"140300008"	"0.000935091556574182"	"0.00135719311192699"
"6493|ENSG00000133805.15_3|AMPD3|chr11|+|10518307|10518485|10518358|10518485|10517116|10517280"	"ENSG00000133805.15_3"	"AMPD3"	"chr11"	"+"	"10518307"	"10518485"	"10518358"	"10518485"	"10517116"	"10517280"	"0.00102899705016105"	"0.00149259762818355"
"9406|ENSG00000166405.14_3|RIC3|chr11|-|8148205|8148354|8148205|8148351|8158924|8159018"	"ENSG00000166405.14_3"	"RIC3"	"chr11"	"-"	"8148205"	"8148354"	"8148205"	"8148351"	"8158924"	"8159018"	"0.00106326839487597"	"0.0015413908714283"
"5680|ENSG00000114388.12_2|NPRL2|chr3|-|50386816|50387259|50386816|50386925|50387361|50387453"	"ENSG00000114388.12_2"	"NPRL2"	"chr3"	"-"	"50386816"	"50387259"	"50386816"	"50386925"	"50387361"	"50387453"	"0.00106978244180632"	"0.0015499109900932"
"2308|ENSG00000197681.8|TBC1D3|chr17|-|36345438|36345661|36345438|36345478|36346761|36346847"	"ENSG00000197681.8"	"TBC1D3"	"chr17"	"-"	"36345438"	"36345661"	"36345438"	"36345478"	"36346761"	"36346847"	"0.00107368505621548"	"0.00155463975421087"
"2880|ENSG00000142794.18_3|NBPF3|chr1|+|21804561|21804689|21804636|21804689|21801392|21801444"	"ENSG00000142794.18_3"	"NBPF3"	"chr1"	"+"	"21804561"	"21804689"	"21804636"	"21804689"	"21801392"	"21801444"	"0.00109494345458747"	"0.00158447822144227"
"10777|ENSG00000101040.19_3|ZMYND8|chr20|-|45927472|45927691|45927472|45927616|45938799|45938948"	"ENSG00000101040.19_3"	"ZMYND8"	"chr20"	"-"	"45927472"	"45927691"	"45927472"	"45927616"	"45938799"	"45938948"	"0.0011197662319829"	"0.00161943613110302"
"9092|ENSG00000117616.17_3|RSRP1|chr1|-|25570040|25570715|25570040|25570124|25570944|25570989"	"ENSG00000117616.17_3"	"RSRP1"	"chr1"	"-"	"25570040"	"25570715"	"25570040"	"25570124"	"25570944"	"25570989"	"0.00112518714747444"	"0.00162630968940189"
"285|ENSG00000114923.16_3|SLC4A3|chr2|+|220494793|220495074|220494874|220495074|220494301|220494417"	"ENSG00000114923.16_3"	"SLC4A3"	"chr2"	"+"	"220494793"	"220495074"	"220494874"	"220495074"	"220494301"	"220494417"	"0.00113571309587792"	"0.00164054936223552"
"8544|ENSG00000115523.16_2|GNLY|chr2|+|85924110|85924800|85924628|85924800|85923080|85923179"	"ENSG00000115523.16_2"	"GNLY"	"chr2"	"+"	"85924110"	"85924800"	"85924628"	"85924800"	"85923080"	"85923179"	"0.00117951535471213"	"0.0017028116093531"
"11875|ENSG00000258366.7_3|RTEL1|chr20|+|62325671|62325841|62325724|62325841|62324495|62324636"	"ENSG00000258366.7_3"	"RTEL1"	"chr20"	"+"	"62325671"	"62325841"	"62325724"	"62325841"	"62324495"	"62324636"	"0.00126975545601797"	"0.00183200046232824"
"5701|ENSG00000076201.14_2|PTPN23|chr3|+|47447404|47447536|47447434|47447536|47447238|47447288"	"ENSG00000076201.14_2"	"PTPN23"	"chr3"	"+"	"47447404"	"47447536"	"47447434"	"47447536"	"47447238"	"47447288"	"0.00127418124944176"	"0.00183729689641069"
"7255|ENSG00000004864.13_2|SLC25A13|chr7|-|95814238|95814326|95814238|95814323|95818605|95818690"	"ENSG00000004864.13_2"	"SLC25A13"	"chr7"	"-"	"95814238"	"95814326"	"95814238"	"95814323"	"95818605"	"95818690"	"0.00128207725652009"	"0.00184758794693304"
"5421|ENSG00000061938.16_3|TNK2|chr3|-|195594039|195594135|195594039|195594129|195594231|195595580"	"ENSG00000061938.16_3"	"TNK2"	"chr3"	"-"	"195594039"	"195594135"	"195594039"	"195594129"	"195594231"	"195595580"	"0.0013010857980851"	"0.00187387149854387"
"569|ENSG00000241404.6_3|EGFL8|chr6|+|32134863|32135034|32134923|32135034|32134686|32134782"	"ENSG00000241404.6_3"	"EGFL8"	"chr6"	"+"	"32134863"	"32135034"	"32134923"	"32135034"	"32134686"	"32134782"	"0.00131398897379929"	"0.00189133599185539"
"5505|ENSG00000138036.18_2|DYNC2LI1|chr2|+|44023025|44023097|44023028|44023097|44021595|44021782"	"ENSG00000138036.18_2"	"DYNC2LI1"	"chr2"	"+"	"44023025"	"44023097"	"44023028"	"44023097"	"44021595"	"44021782"	"0.00131662490768035"	"0.00189401006223048"
"9905|ENSG00000170581.13_3|STAT2|chr12|-|56749491|56749587|56749491|56749575|56749915|56750069"	"ENSG00000170581.13_3"	"STAT2"	"chr12"	"-"	"56749491"	"56749587"	"56749491"	"56749575"	"56749915"	"56750069"	"0.00132956877271418"	"0.00191150052733982"
"13052|ENSG00000153914.15_2|SREK1|chr5|+|65473341|65473486|65473344|65473486|65470773|65470869"	"ENSG00000153914.15_2"	"SREK1"	"chr5"	"+"	"65473341"	"65473486"	"65473344"	"65473486"	"65470773"	"65470869"	"0.00133425234342248"	"0.00191710165518909"
"11379|ENSG00000234545.7_3|FAM133B|chr7|-|92206968|92207031|92206968|92206990|92207463|92207496"	"ENSG00000234545.7_3"	"FAM133B"	"chr7"	"-"	"92206968"	"92207031"	"92206968"	"92206990"	"92207463"	"92207496"	"0.00135477104093269"	"0.00194543522928033"
"1394|ENSG00000100033.16_3|PRODH|chr22|-|18910329|18910692|18910329|18910446|18912563|18912713"	"ENSG00000100033.16_3"	"PRODH"	"chr22"	"-"	"18910329"	"18910692"	"18910329"	"18910446"	"18912563"	"18912713"	"0.00136039900178368"	"0.00195236507685229"
"8514|ENSG00000104936.17_3|DMPK|chr19|-|46274228|46274318|46274228|46274314|46274607|46274654"	"ENSG00000104936.17_3"	"DMPK"	"chr19"	"-"	"46274228"	"46274318"	"46274228"	"46274314"	"46274607"	"46274654"	"0.00138286430020571"	"0.00198343648008291"
"11446|ENSG00000169255.13_2|B3GALNT1|chr3|-|160821214|160821305|160821214|160821302|160822106|160822194"	"ENSG00000169255.13_2"	"B3GALNT1"	"chr3"	"-"	"160821214"	"160821305"	"160821214"	"160821302"	"160822106"	"160822194"	"0.00138960934755551"	"0.00199193707417557"
"8717|ENSG00000041988.15_3|THAP3|chr1|+|6690347|6690413|6690350|6690413|6688558|6688751"	"ENSG00000041988.15_3"	"THAP3"	"chr1"	"+"	"6690347"	"6690413"	"6690350"	"6690413"	"6688558"	"6688751"	"0.00144114145712016"	"0.00206451353596436"
"2774|ENSG00000242086.8_3|LINC00969|chr3|+|195435299|195435712|195435617|195435712|195435048|195435139"	"ENSG00000242086.8_3"	"LINC00969"	"chr3"	"+"	"195435299"	"195435712"	"195435617"	"195435712"	"195435048"	"195435139"	"0.00144193632339335"	"0.00206451353596436"
"2301|ENSG00000165626.16_2|BEND7|chr10|-|13489265|13489319|13489265|13489316|13494538|13494658"	"ENSG00000165626.16_2"	"BEND7"	"chr10"	"-"	"13489265"	"13489319"	"13489265"	"13489316"	"13494538"	"13494658"	"0.00147639101420248"	"0.00211245860281176"
"8650|ENSG00000205336.11_3|ADGRG1|chr16|+|57675498|57675620|57675502|57675620|57662601|57662714"	"ENSG00000205336.11_3"	"ADGRG1"	"chr16"	"+"	"57675498"	"57675620"	"57675502"	"57675620"	"57662601"	"57662714"	"0.00147715880936139"	"0.00211245860281176"
"10339|ENSG00000100031.18_3|GGT1|chr22|+|25007041|25007212|25007044|25007212|25006216|25006498"	"ENSG00000100031.18_3"	"GGT1"	"chr22"	"+"	"25007041"	"25007212"	"25007044"	"25007212"	"25006216"	"25006498"	"0.00152352031450219"	"0.00217748000322861"
"10486|ENSG00000088038.17_3|CNOT3|chr19|+|54649277|54649553|54649330|54649553|54647972|54648068"	"ENSG00000088038.17_3"	"CNOT3"	"chr19"	"+"	"54649277"	"54649553"	"54649330"	"54649553"	"54647972"	"54648068"	"0.0015406119667862"	"0.00220061591969343"
"9659|ENSG00000099998.17_3|GGT5|chr22|-|24621212|24621382|24621212|24621379|24621513|24621620"	"ENSG00000099998.17_3"	"GGT5"	"chr22"	"-"	"24621212"	"24621382"	"24621212"	"24621379"	"24621513"	"24621620"	"0.00154378853512458"	"0.00220385999677022"
"9202|ENSG00000064961.18_3|HMG20B|chr19|+|3574367|3574584|3574380|3574584|3573689|3573798"	"ENSG00000064961.18_3"	"HMG20B"	"chr19"	"+"	"3574367"	"3574584"	"3574380"	"3574584"	"3573689"	"3573798"	"0.00155725695666225"	"0.00222178395809843"
"8252|ENSG00000070047.11_2|PHRF1|chr11|+|605604|605724|605607|605724|605118|605300"	"ENSG00000070047.11_2"	"PHRF1"	"chr11"	"+"	"605604"	"605724"	"605607"	"605724"	"605118"	"605300"	"0.00158963005698018"	"0.00226590629053405"
"12514|ENSG00000142530.10_3|FAM71E1|chr19|-|50978581|50978760|50978581|50978712|50979089|50979190"	"ENSG00000142530.10_3"	"FAM71E1"	"chr19"	"-"	"50978581"	"50978760"	"50978581"	"50978712"	"50979089"	"50979190"	"0.00159004434849308"	"0.00226590629053405"
"10025|ENSG00000166164.15_3|BRD7|chr16|-|50354573|50354688|50354573|50354685|50355892|50355949"	"ENSG00000166164.15_3"	"BRD7"	"chr16"	"-"	"50354573"	"50354688"	"50354573"	"50354685"	"50355892"	"50355949"	"0.00171757973147657"	"0.00244621946542655"
"8045|ENSG00000172183.14_2|ISG20|chr15|+|89193465|89195541|89195400|89195541|89182573|89182825"	"ENSG00000172183.14_2"	"ISG20"	"chr15"	"+"	"89193465"	"89195541"	"89195400"	"89195541"	"89182573"	"89182825"	"0.00172213134746728"	"0.00245126766066395"
"10215|ENSG00000059728.10_3|MXD1|chr2|+|70164150|70164526|70164366|70164526|70162482|70162597"	"ENSG00000059728.10_3"	"MXD1"	"chr2"	"+"	"70164150"	"70164526"	"70164366"	"70164526"	"70162482"	"70162597"	"0.00176666599607615"	"0.00251318821417262"
"8485|ENSG00000215375.6_2|MYL5|chr4|+|672446|672554|672454|672554|669861|669998"	"ENSG00000215375.6_2"	"MYL5"	"chr4"	"+"	"672446"	"672554"	"672454"	"672554"	"669861"	"669998"	"0.0018081524938743"	"0.00257070278626755"
"6261|ENSG00000125503.12_2|PPP1R12C|chr19|-|55606812|55606971|55606812|55606968|55607234|55607308"	"ENSG00000125503.12_2"	"PPP1R12C"	"chr19"	"-"	"55606812"	"55606971"	"55606812"	"55606968"	"55607234"	"55607308"	"0.00187601098990967"	"0.00266562215378875"
"5439|ENSG00000149582.15_3|TMEM25|chr11|+|118402811|118403176|118402960|118403176|118402489|118402586"	"ENSG00000149582.15_3"	"TMEM25"	"chr11"	"+"	"118402811"	"118403176"	"118402960"	"118403176"	"118402489"	"118402586"	"0.00190196641267616"	"0.00270092546584234"
"5137|ENSG00000128951.13_2|DUT|chr15|+|48633659|48633782|48633711|48633782|48633485|48633560"	"ENSG00000128951.13_2"	"DUT"	"chr15"	"+"	"48633659"	"48633782"	"48633711"	"48633782"	"48633485"	"48633560"	"0.00191123577465517"	"0.00271250604986046"
"10700|ENSG00000164877.18_2|MICALL2|chr7|-|1478475|1478631|1478475|1478627|1479560|1479721"	"ENSG00000164877.18_2"	"MICALL2"	"chr7"	"-"	"1478475"	"1478631"	"1478475"	"1478627"	"1479560"	"1479721"	"0.00198242630807045"	"0.00281190305002534"
"3105|ENSG00000178028.13_3|DMAP1|chr1|+|44679334|44679530|44679380|44679530|44679144|44679199"	"ENSG00000178028.13_3"	"DMAP1"	"chr1"	"+"	"44679334"	"44679530"	"44679380"	"44679530"	"44679144"	"44679199"	"0.00202112402219633"	"0.00286512281306108"
"881|ENSG00000225241.3|RP11-640M9.2|chr1|+|144604409|144604508|144604477|144604508|144598511|144598780"	"ENSG00000225241.3"	"RP11-640M9.2"	"chr1"	"+"	"144604409"	"144604508"	"144604477"	"144604508"	"144598511"	"144598780"	"0.00204042731716121"	"0.00289080331197345"
"9372|ENSG00000114019.14_3|AMOTL2|chr3|-|134077381|134077561|134077381|134077558|134078124|134078345"	"ENSG00000114019.14_3"	"AMOTL2"	"chr3"	"-"	"134077381"	"134077561"	"134077381"	"134077558"	"134078124"	"134078345"	"0.00206747184028864"	"0.00292741504320102"
"3419|ENSG00000111596.11_2|CNOT2|chr12|+|70726546|70726626|70726570|70726626|70724066|70724249"	"ENSG00000111596.11_2"	"CNOT2"	"chr12"	"+"	"70726546"	"70726626"	"70726570"	"70726626"	"70724066"	"70724249"	"0.00209300889806584"	"0.00296185096389085"
"4679|ENSG00000104299.14_3|INTS9|chr8|-|28628498|28628682|28628498|28628597|28633275|28633443"	"ENSG00000104299.14_3"	"INTS9"	"chr8"	"-"	"28628498"	"28628682"	"28628498"	"28628597"	"28633275"	"28633443"	"0.00214879111935435"	"0.00303902241981899"
"10502|ENSG00000076604.14_3|TRAF4|chr17|+|27074839|27074965|27074860|27074965|27074230|27074282"	"ENSG00000076604.14_3"	"TRAF4"	"chr17"	"+"	"27074839"	"27074965"	"27074860"	"27074965"	"27074230"	"27074282"	"0.00217834666067698"	"0.00307903354941218"
"4367|ENSG00000132964.11_2|CDK8|chr13|+|26975602|26975761|26975605|26975761|26975405|26975484"	"ENSG00000132964.11_2"	"CDK8"	"chr13"	"+"	"26975602"	"26975761"	"26975605"	"26975761"	"26975405"	"26975484"	"0.00218947577645013"	"0.00309296810207755"
"1044|ENSG00000127616.17_3|SMARCA4|chr19|+|11151973|11152236|11151982|11152236|11145589|11145808"	"ENSG00000127616.17_3"	"SMARCA4"	"chr19"	"+"	"11151973"	"11152236"	"11151982"	"11152236"	"11145589"	"11145808"	"0.002195748109155"	"0.00310002952301814"
"7364|ENSG00000170037.13_3|CNTROB|chr17|+|7852399|7852475|7852402|7852475|7851804|7851937"	"ENSG00000170037.13_3"	"CNTROB"	"chr17"	"+"	"7852399"	"7852475"	"7852402"	"7852475"	"7851804"	"7851937"	"0.00220566097576119"	"0.00311221960290014"
"10204|ENSG00000182552.14_2|RWDD4|chr4|-|184572370|184572480|184572370|184572476|184577033|184577114"	"ENSG00000182552.14_2"	"RWDD4"	"chr4"	"-"	"184572370"	"184572480"	"184572370"	"184572476"	"184577033"	"184577114"	"0.00220697284512276"	"0.00311226645714299"
"4339|ENSG00000155256.17_3|ZFYVE27|chr10|+|99511132|99511219|99511147|99511219|99510087|99510227"	"ENSG00000155256.17_3"	"ZFYVE27"	"chr10"	"+"	"99511132"	"99511219"	"99511147"	"99511219"	"99510087"	"99510227"	"0.00222723801893349"	"0.00313902567347083"
"11307|ENSG00000153113.23_3|CAST|chr5|+|96062457|96062563|96062497|96062563|96058342|96058402"	"ENSG00000153113.23_3"	"CAST"	"chr5"	"+"	"96062457"	"96062563"	"96062497"	"96062563"	"96058342"	"96058402"	"0.00223408993207671"	"0.00314686047145527"
"4172|ENSG00000117480.15_2|FAAH|chr1|+|46878746|46878892|46878794|46878892|46877814|46877923"	"ENSG00000117480.15_2"	"FAAH"	"chr1"	"+"	"46878746"	"46878892"	"46878794"	"46878892"	"46877814"	"46877923"	"0.00223768882848761"	"0.00315010677185589"
"1771|ENSG00000115525.17_3|ST3GAL5|chr2|-|86074983|86075504|86074983|86075327|86078386|86078826"	"ENSG00000115525.17_3"	"ST3GAL5"	"chr2"	"-"	"86074983"	"86075504"	"86074983"	"86075327"	"86078386"	"86078826"	"0.0022484838015994"	"0.00316347374167222"
"248|ENSG00000112701.17_3|SENP6|chr6|+|76350399|76350420|76350402|76350420|76344422|76344527"	"ENSG00000112701.17_3"	"SENP6"	"chr6"	"+"	"76350399"	"76350420"	"76350402"	"76350420"	"76344422"	"76344527"	"0.00226754343137221"	"0.00318844639627958"
"699|ENSG00000116497.17_3|S100PBP|chr1|+|33293593|33293682|33293596|33293682|33291698|33292531"	"ENSG00000116497.17_3"	"S100PBP"	"chr1"	"+"	"33293593"	"33293682"	"33293596"	"33293682"	"33291698"	"33292531"	"0.00231676114991394"	"0.00325577173146104"
"3309|ENSG00000111364.15_2|DDX55|chr12|+|124094485|124094675|124094549|124094675|124093226|124093376"	"ENSG00000111364.15_2"	"DDX55"	"chr12"	"+"	"124094485"	"124094675"	"124094549"	"124094675"	"124093226"	"124093376"	"0.00237032018510281"	"0.00332911675161006"
"11420|ENSG00000116514.16_2|RNF19B|chr1|-|33413822|33413967|33413822|33413964|33415169|33415375"	"ENSG00000116514.16_2"	"RNF19B"	"chr1"	"-"	"33413822"	"33413967"	"33413822"	"33413964"	"33415169"	"33415375"	"0.0023937628109937"	"0.00336010304611226"
"2849|ENSG00000162004.16_2|CCDC78|chr16|-|772921|773022|772921|773018|773094|773161"	"ENSG00000162004.16_2"	"CCDC78"	"chr16"	"-"	"772921"	"773022"	"772921"	"773018"	"773094"	"773161"	"0.00243079296022234"	"0.00341011531134362"
"10614|ENSG00000063015.19_3|SEZ6|chr17|-|27281922|27283012|27281922|27282996|27283176|27283279"	"ENSG00000063015.19_3"	"SEZ6"	"chr17"	"-"	"27281922"	"27283012"	"27281922"	"27282996"	"27283176"	"27283279"	"0.00243699687737985"	"0.00341684930849225"
"5965|ENSG00000004534.14_3|RBM6|chr3|+|50112605|50112763|50112633|50112763|50107887|50107985"	"ENSG00000004534.14_3"	"RBM6"	"chr3"	"+"	"50112605"	"50112763"	"50112633"	"50112763"	"50107887"	"50107985"	"0.00244100725875047"	"0.00341925782562457"
