"Exon ID"	"Gene Symbol"	"Chr"	"Strand"	"Exon Start"	"Exon End"	"Upstream Exon Start"	"Upstream Exon End"	"Downstream Exon Start"	"Downstream Exon End"	"P-value"	"FDR"
"3758|ENSG00000256269.7_3|HMBS|chr11|+|118955594|118955867|118955594|118955776|118958964|118959018"	"ENSG00000256269.7_3"	"HMBS"	"chr11"	"+"	"118955594"	"118955867"	"118955594"	"118955776"	"118958964"	"118959018"	"9.72071997957741e-06"	"1.47033531766564e-05"
"2921|ENSG00000136925.14_2|TSTD2|chr9|-|100389587|100389894|100389679|100389894|100387962|100388279"	"ENSG00000136925.14_2"	"TSTD2"	"chr9"	"-"	"100389587"	"100389894"	"100389679"	"100389894"	"100387962"	"100388279"	"9.77730537336979e-06"	"1.47734572290813e-05"
"1995|ENSG00000242086.8_3|LINC00969|chr3|+|195435004|195435258|195435004|195435139|195435617|195435678"	"ENSG00000242086.8_3"	"LINC00969"	"chr3"	"+"	"195435004"	"195435258"	"195435004"	"195435139"	"195435617"	"195435678"	"1.1058843010648e-05"	"1.6692374962725e-05"
"6792|ENSG00000178922.16_2|HYI|chr1|-|43917080|43917215|43917098|43917215|43916673|43916982"	"ENSG00000178922.16_2"	"HYI"	"chr1"	"-"	"43917080"	"43917215"	"43917098"	"43917215"	"43916673"	"43916982"	"1.13826115787218e-05"	"1.71631227879786e-05"
"2211|ENSG00000150433.9_2|TMEM218|chr11|-|124972532|124972705|124972629|124972705|124971096|124971199"	"ENSG00000150433.9_2"	"TMEM218"	"chr11"	"-"	"124972532"	"124972705"	"124972629"	"124972705"	"124971096"	"124971199"	"1.14482307550404e-05"	"1.72440469514857e-05"
"1991|ENSG00000242086.8_3|LINC00969|chr3|+|195435004|195435306|195435004|195435139|195435617|195435672"	"ENSG00000242086.8_3"	"LINC00969"	"chr3"	"+"	"195435004"	"195435306"	"195435004"	"195435139"	"195435617"	"195435672"	"1.16257547738694e-05"	"1.74931847118807e-05"
"6558|ENSG00000167995.15_2|BEST1|chr11|+|61725617|61725973|61725617|61725770|61726969|61727050"	"ENSG00000167995.15_2"	"BEST1"	"chr11"	"+"	"61725617"	"61725973"	"61725617"	"61725770"	"61726969"	"61727050"	"1.18890246956441e-05"	"1.787069024564e-05"
"8933|ENSG00000197620.10_3|CXorf40A|chrX|+|148622745|148622888|148622745|148622837|148623563|148623630"	"ENSG00000197620.10_3"	"CXorf40A"	"chrX"	"+"	"148622745"	"148622888"	"148622745"	"148622837"	"148623563"	"148623630"	"1.21934110978445e-05"	"1.83091490262119e-05"
"9100|ENSG00000145833.15_3|DDX46|chr5|+|134152119|134152296|134152119|134152293|134153185|134153404"	"ENSG00000145833.15_3"	"DDX46"	"chr5"	"+"	"134152119"	"134152296"	"134152119"	"134152293"	"134153185"	"134153404"	"1.22764037515841e-05"	"1.84146056273762e-05"
"3241|ENSG00000107521.18_3|HPS1|chr10|-|100193696|100193848|100193739|100193848|100190327|100190427"	"ENSG00000107521.18_3"	"HPS1"	"chr10"	"-"	"100193696"	"100193848"	"100193739"	"100193848"	"100190327"	"100190427"	"1.25287907296866e-05"	"1.87736708441721e-05"
"8128|ENSG00000197808.11_3|ZNF461|chr19|-|37149200|37149327|37149237|37149327|37147349|37147445"	"ENSG00000197808.11_3"	"ZNF461"	"chr19"	"-"	"37149200"	"37149327"	"37149237"	"37149327"	"37147349"	"37147445"	"1.38768074779927e-05"	"2.07720261314766e-05"
"6555|ENSG00000139644.12_3|TMBIM6|chr12|+|50135739|50136063|50135739|50135898|50146246|50146332"	"ENSG00000139644.12_3"	"TMBIM6"	"chr12"	"+"	"50135739"	"50136063"	"50135739"	"50135898"	"50146246"	"50146332"	"1.44147009195571e-05"	"2.15548325667574e-05"
"8616|ENSG00000156345.17_2|CDK20|chr9|-|90585482|90585812|90585690|90585812|90584710|90584834"	"ENSG00000156345.17_2"	"CDK20"	"chr9"	"-"	"90585482"	"90585812"	"90585690"	"90585812"	"90584710"	"90584834"	"1.48018362708522e-05"	"2.21108175350308e-05"
"4359|ENSG00000159363.17_3|ATP13A2|chr1|-|17331186|17331316|17331201|17331316|17330826|17330903"	"ENSG00000159363.17_3"	"ATP13A2"	"chr1"	"-"	"17331186"	"17331316"	"17331201"	"17331316"	"17330826"	"17330903"	"1.57762917786971e-05"	"2.35420775973732e-05"
"5075|ENSG00000110514.19_3|MADD|chr11|+|47306491|47306745|47306491|47306616|47307001|47307141"	"ENSG00000110514.19_3"	"MADD"	"chr11"	"+"	"47306491"	"47306745"	"47306491"	"47306616"	"47307001"	"47307141"	"1.81013664577182e-05"	"2.69837518579415e-05"
"8910|ENSG00000171311.12_3|EXOSC1|chr10|-|99198419|99198460|99198426|99198460|99197456|99197507"	"ENSG00000171311.12_3"	"EXOSC1"	"chr10"	"-"	"99198419"	"99198460"	"99198426"	"99198460"	"99197456"	"99197507"	"1.81726792966901e-05"	"2.70621013675168e-05"
"1417|ENSG00000124486.12_3|USP9X|chrX|+|41088819|41089080|41088819|41089032|41089753|41089849"	"ENSG00000124486.12_3"	"USP9X"	"chrX"	"+"	"41088819"	"41089080"	"41088819"	"41089032"	"41089753"	"41089849"	"1.82343405431209e-05"	"2.71259313440448e-05"
"4416|ENSG00000128739.21_3|SNRPN|chr15|+|25212175|25212387|25212175|25212299|25213078|25213229"	"ENSG00000128739.21_3"	"SNRPN"	"chr15"	"+"	"25212175"	"25212387"	"25212175"	"25212299"	"25213078"	"25213229"	"1.98616715762574e-05"	"2.95163667194021e-05"
"3422|ENSG00000134030.13_3|CTIF|chr18|+|46284289|46284782|46284289|46284776|46287760|46288060"	"ENSG00000134030.13_3"	"CTIF"	"chr18"	"+"	"46284289"	"46284782"	"46284289"	"46284776"	"46287760"	"46288060"	"2.0642196756056e-05"	"3.06447427150091e-05"
"3929|ENSG00000089022.13_2|MAPKAPK5|chr12|+|112326688|112326810|112326688|112326804|112327843|112327948"	"ENSG00000089022.13_2"	"MAPKAPK5"	"chr12"	"+"	"112326688"	"112326810"	"112326688"	"112326804"	"112327843"	"112327948"	"2.10345951835125e-05"	"3.11951910069975e-05"
"195|ENSG00000043143.20_2|JADE2|chr5|+|133912457|133912728|133912457|133912586|133914186|133915165"	"ENSG00000043143.20_2"	"JADE2"	"chr5"	"+"	"133912457"	"133912728"	"133912457"	"133912586"	"133914186"	"133915165"	"2.1323282710819e-05"	"3.15908592933386e-05"
"1953|ENSG00000175221.14_3|MED16|chr19|-|868410|868499|868415|868499|867962|868251"	"ENSG00000175221.14_3"	"MED16"	"chr19"	"-"	"868410"	"868499"	"868415"	"868499"	"867962"	"868251"	"2.18045253165555e-05"	"3.22706974685021e-05"
"1401|ENSG00000160179.18_3|ABCG1|chr21|+|43707998|43708183|43707998|43708147|43708320|43708422"	"ENSG00000160179.18_3"	"ABCG1"	"chr21"	"+"	"43707998"	"43708183"	"43707998"	"43708147"	"43708320"	"43708422"	"2.24378960259869e-05"	"3.31740614400605e-05"
"9111|ENSG00000181135.15_3|ZNF707|chr8|+|144773242|144773402|144773242|144773369|144773769|144773883"	"ENSG00000181135.15_3"	"ZNF707"	"chr8"	"+"	"144773242"	"144773402"	"144773242"	"144773369"	"144773769"	"144773883"	"2.46233673540137e-05"	"3.63679826937991e-05"
"2520|ENSG00000178802.17_3|MPI|chr15|+|75182382|75182542|75182382|75182430|75182867|75182995"	"ENSG00000178802.17_3"	"MPI"	"chr15"	"+"	"75182382"	"75182542"	"75182382"	"75182430"	"75182867"	"75182995"	"2.52829721633195e-05"	"3.72895287536849e-05"
"816|ENSG00000184922.13_3|FMNL1|chr17|+|43309733|43309847|43309733|43309817|43310590|43310664"	"ENSG00000184922.13_3"	"FMNL1"	"chr17"	"+"	"43309733"	"43309847"	"43309733"	"43309817"	"43310590"	"43310664"	"2.52989942133455e-05"	"3.72895287536849e-05"
"5634|ENSG00000109846.7_2|CRYAB|chr11|-|111783828|111783937|111783862|111783937|111782247|111782646"	"ENSG00000109846.7_2"	"CRYAB"	"chr11"	"-"	"111783828"	"111783937"	"111783862"	"111783937"	"111782247"	"111782646"	"2.59181157957191e-05"	"3.81631031563497e-05"
"2109|ENSG00000116922.14_3|C1orf109|chr1|-|38155887|38156192|38156005|38156192|38155277|38155555"	"ENSG00000116922.14_3"	"C1orf109"	"chr1"	"-"	"38155887"	"38156192"	"38156005"	"38156192"	"38155277"	"38155555"	"2.94579509002145e-05"	"4.33311143211106e-05"
"4449|ENSG00000262246.5_3|CORO7|chr16|-|4457501|4457685|4457562|4457685|4455491|4455568"	"ENSG00000262246.5_3"	"CORO7"	"chr16"	"-"	"4457501"	"4457685"	"4457562"	"4457685"	"4455491"	"4455568"	"2.95431480910018e-05"	"4.34121819707898e-05"
"3969|ENSG00000117450.13_2|PRDX1|chr1|-|45987280|45987610|45987529|45987610|45984609|45984726"	"ENSG00000117450.13_2"	"PRDX1"	"chr1"	"-"	"45987280"	"45987610"	"45987529"	"45987610"	"45984609"	"45984726"	"3.07399994012489e-05"	"4.51249431698903e-05"
"4262|ENSG00000048140.17_3|TSPAN17|chr5|+|176079743|176082021|176079743|176079914|176083078|176083126"	"ENSG00000048140.17_3"	"TSPAN17"	"chr5"	"+"	"176079743"	"176082021"	"176079743"	"176079914"	"176083078"	"176083126"	"3.21474446152487e-05"	"4.71430514022397e-05"
"4312|ENSG00000119616.11_2|FCF1|chr14|+|75179872|75179962|75179872|75179903|75180187|75180255"	"ENSG00000119616.11_2"	"FCF1"	"chr14"	"+"	"75179872"	"75179962"	"75179872"	"75179903"	"75180187"	"75180255"	"3.25426841433441e-05"	"4.76742063135488e-05"
"8185|ENSG00000160410.14_3|SHKBP1|chr19|+|41083462|41083615|41083462|41083536|41084059|41084118"	"ENSG00000160410.14_3"	"SHKBP1"	"chr19"	"+"	"41083462"	"41083615"	"41083462"	"41083536"	"41084059"	"41084118"	"3.46391286947575e-05"	"5.06939784041938e-05"
"4726|ENSG00000266173.6_3|STRADA|chr17|-|61805693|61805773|61805717|61805773|61803997|61804055"	"ENSG00000266173.6_3"	"STRADA"	"chr17"	"-"	"61805693"	"61805773"	"61805717"	"61805773"	"61803997"	"61804055"	"3.63083537334459e-05"	"5.30830338777735e-05"
"358|ENSG00000129158.10_3|SERGEF|chr11|-|18031617|18031686|18031621|18031686|18029487|18029623"	"ENSG00000129158.10_3"	"SERGEF"	"chr11"	"-"	"18031617"	"18031686"	"18031621"	"18031686"	"18029487"	"18029623"	"3.66825687062654e-05"	"5.3575856926256e-05"
"1597|ENSG00000102125.15_3|TAZ|chrX|+|153641543|153641695|153641543|153641589|153641818|153641904"	"ENSG00000102125.15_3"	"TAZ"	"chrX"	"+"	"153641543"	"153641695"	"153641543"	"153641589"	"153641818"	"153641904"	"3.68301124025304e-05"	"5.37369587430246e-05"
"4413|ENSG00000128805.14_3|ARHGAP22|chr10|-|49663044|49663177|49663096|49663177|49662130|49662204"	"ENSG00000128805.14_3"	"ARHGAP22"	"chr10"	"-"	"49663044"	"49663177"	"49663096"	"49663177"	"49662130"	"49662204"	"3.71428639384559e-05"	"5.41385380436281e-05"
"7460|ENSG00000095066.11_3|HOOK2|chr19|-|12885448|12885555|12885482|12885555|12883807|12883858"	"ENSG00000095066.11_3"	"HOOK2"	"chr19"	"-"	"12885448"	"12885555"	"12885482"	"12885555"	"12883807"	"12883858"	"3.94242677290787e-05"	"5.74058711736232e-05"
"4444|ENSG00000241837.6_3|ATP5O|chr21|-|35287439|35288028|35287955|35288028|35286753|35286804"	"ENSG00000241837.6_3"	"ATP5O"	"chr21"	"-"	"35287439"	"35288028"	"35287955"	"35288028"	"35286753"	"35286804"	"4.2835371486531e-05"	"6.23099204184115e-05"
"6027|ENSG00000179988.13_3|PSTK|chr10|+|124742787|124743030|124742787|124742986|124745815|124745891"	"ENSG00000179988.13_3"	"PSTK"	"chr10"	"+"	"124742787"	"124743030"	"124742787"	"124742986"	"124745815"	"124745891"	"5.42917951385008e-05"	"7.88953276786069e-05"
"8937|ENSG00000197620.10_3|CXorf40A|chrX|+|148623563|148623630|148623563|148623611|148626913|148627046"	"ENSG00000197620.10_3"	"CXorf40A"	"chrX"	"+"	"148623563"	"148623630"	"148623563"	"148623611"	"148626913"	"148627046"	"5.47697728781048e-05"	"7.9509841310971e-05"
"4446|ENSG00000070081.15_3|NUCB2|chr11|+|17298287|17298395|17298287|17298375|17304335|17304490"	"ENSG00000070081.15_3"	"NUCB2"	"chr11"	"+"	"17298287"	"17298395"	"17298287"	"17298375"	"17304335"	"17304490"	"5.65793714811565e-05"	"8.20543045701596e-05"
"6131|ENSG00000186487.17_3|MYT1L|chr2|-|1805461|1805571|1805467|1805571|1796092|1796236"	"ENSG00000186487.17_3"	"MYT1L"	"chr2"	"-"	"1805461"	"1805571"	"1805467"	"1805571"	"1796092"	"1796236"	"5.66820237812897e-05"	"8.21206428879529e-05"
"6782|ENSG00000008710.19_3|PKD1|chr16|-|2158252|2161872|2161816|2161872|2156805|2156949"	"ENSG00000008710.19_3"	"PKD1"	"chr16"	"-"	"2158252"	"2161872"	"2161816"	"2161872"	"2156805"	"2156949"	"5.71586474297668e-05"	"8.27281125788902e-05"
"2853|ENSG00000099917.17_3|MED15|chr22|+|20891403|20891502|20891403|20891491|20905722|20905774"	"ENSG00000099917.17_3"	"MED15"	"chr22"	"+"	"20891403"	"20891502"	"20891403"	"20891491"	"20905722"	"20905774"	"5.89006699949192e-05"	"8.51639947922529e-05"
"5197|ENSG00000163389.10_2|POGLUT1|chr3|+|119205679|119205883|119205679|119205779|119207775|119207834"	"ENSG00000163389.10_2"	"POGLUT1"	"chr3"	"+"	"119205679"	"119205883"	"119205679"	"119205779"	"119207775"	"119207834"	"6.15412262452371e-05"	"8.88928823542314e-05"
"7323|ENSG00000163138.18_3|PACRGL|chr4|+|20702081|20702410|20702081|20702240|20706088|20706156"	"ENSG00000163138.18_3"	"PACRGL"	"chr4"	"+"	"20702081"	"20702410"	"20702081"	"20702240"	"20706088"	"20706156"	"6.23899415328866e-05"	"9.00286856319554e-05"
"5884|ENSG00000164972.12_3|C9orf24|chr9|-|34380894|34381129|34380899|34381129|34379643|34379730"	"ENSG00000164972.12_3"	"C9orf24"	"chr9"	"-"	"34380894"	"34381129"	"34380899"	"34381129"	"34379643"	"34379730"	"6.28714608715687e-05"	"9.06328851525211e-05"
"3726|ENSG00000135838.13_2|NPL|chr1|+|182775279|182775666|182775279|182775367|182781290|182781348"	"ENSG00000135838.13_2"	"NPL"	"chr1"	"+"	"182775279"	"182775666"	"182775279"	"182775367"	"182781290"	"182781348"	"6.33126221454424e-05"	"9.11777582393946e-05"
"1371|ENSG00000167515.10_2|TRAPPC2L|chr16|+|88925026|88925199|88925026|88925197|88926300|88926380"	"ENSG00000167515.10_2"	"TRAPPC2L"	"chr16"	"+"	"88925026"	"88925199"	"88925026"	"88925197"	"88926300"	"88926380"	"6.69655269978361e-05"	"9.62696019057559e-05"
"4303|ENSG00000198431.15_3|TXNRD1|chr12|+|104680459|104681209|104680459|104680887|104682708|104682818"	"ENSG00000198431.15_3"	"TXNRD1"	"chr12"	"+"	"104680459"	"104681209"	"104680459"	"104680887"	"104682708"	"104682818"	"6.6981760438932e-05"	"9.62696019057559e-05"
"2078|ENSG00000113721.13_2|PDGFRB|chr5|-|149514278|149514579|149514312|149514579|149513443|149513571"	"ENSG00000113721.13_2"	"PDGFRB"	"chr5"	"-"	"149514278"	"149514579"	"149514312"	"149514579"	"149513443"	"149513571"	"6.87604039241638e-05"	"9.8727624738874e-05"
"8351|ENSG00000010361.13_3|FUZ|chr19|-|50315871|50315993|50315894|50315993|50315507|50315592"	"ENSG00000010361.13_3"	"FUZ"	"chr19"	"-"	"50315871"	"50315993"	"50315894"	"50315993"	"50315507"	"50315592"	"7.61080808717891e-05"	"0.000109168947015896"
"8738|ENSG00000168944.15_3|CEP120|chr5|-|122723997|122724300|122724125|122724300|122722211|122722361"	"ENSG00000168944.15_3"	"CEP120"	"chr5"	"-"	"122723997"	"122724300"	"122724125"	"122724300"	"122722211"	"122722361"	"8.00042225978133e-05"	"0.000114643588092001"
"431|ENSG00000112851.14_3|ERBIN|chr5|+|65339964|65340138|65339964|65340126|65342180|65342366"	"ENSG00000112851.14_3"	"ERBIN"	"chr5"	"+"	"65339964"	"65340138"	"65339964"	"65340126"	"65342180"	"65342366"	"8.02437297708502e-05"	"0.000114872720296961"
"7426|ENSG00000271147.7_3|ARMCX5-GPRASP2|chrX|+|101854633|101854787|101854633|101854775|101856391|101856437"	"ENSG00000271147.7_3"	"ARMCX5-GPRASP2"	"chrX"	"+"	"101854633"	"101854787"	"101854633"	"101854775"	"101856391"	"101856437"	"8.44944832259583e-05"	"0.000120837997319185"
"5647|ENSG00000154134.14_2|ROBO3|chr11|+|124747414|124747648|124747414|124747554|124747832|124748027"	"ENSG00000154134.14_2"	"ROBO3"	"chr11"	"+"	"124747414"	"124747648"	"124747414"	"124747554"	"124747832"	"124748027"	"9.14718422179421e-05"	"0.000130686998337119"
"131|ENSG00000197694.15_3|SPTAN1|chr9|+|131386606|131387103|131386606|131386766|131387381|131387458"	"ENSG00000197694.15_3"	"SPTAN1"	"chr9"	"+"	"131386606"	"131387103"	"131386606"	"131386766"	"131387381"	"131387458"	"9.40332825526328e-05"	"0.000134213676284322"
"1997|ENSG00000242086.8_3|LINC00969|chr3|+|195435024|195435384|195435024|195435139|195435617|195435712"	"ENSG00000242086.8_3"	"LINC00969"	"chr3"	"+"	"195435024"	"195435384"	"195435024"	"195435139"	"195435617"	"195435712"	"9.41895702570893e-05"	"0.000134303903044447"
"6463|ENSG00000071054.16_3|MAP4K4|chr2|+|102483673|102483780|102483673|102483771|102486083|102486259"	"ENSG00000071054.16_3"	"MAP4K4"	"chr2"	"+"	"102483673"	"102483780"	"102483673"	"102483771"	"102486083"	"102486259"	"9.62934135380179e-05"	"0.000137168209018124"
"6199|ENSG00000116254.17_2|CHD5|chr1|-|6190207|6190388|6190263|6190388|6188897|6189129"	"ENSG00000116254.17_2"	"CHD5"	"chr1"	"-"	"6190207"	"6190388"	"6190263"	"6190388"	"6188897"	"6189129"	"0.000100271525178539"	"0.000142694093523306"
"7107|ENSG00000166352.15_3|C11orf74|chr11|+|36616062|36616191|36616062|36616142|36631630|36631789"	"ENSG00000166352.15_3"	"C11orf74"	"chr11"	"+"	"36616062"	"36616191"	"36616062"	"36616142"	"36631630"	"36631789"	"0.000101252345423809"	"0.000143947915710893"
"4392|ENSG00000100296.13_3|THOC5|chr22|-|29924262|29924455|29924414|29924455|29924066|29924166"	"ENSG00000100296.13_3"	"THOC5"	"chr22"	"-"	"29924262"	"29924455"	"29924414"	"29924455"	"29924066"	"29924166"	"0.000121949970597554"	"0.00017320256650814"
"4229|ENSG00000108094.14_2|CUL2|chr10|-|35379106|35379570|35379357|35379570|35360126|35360267"	"ENSG00000108094.14_2"	"CUL2"	"chr10"	"-"	"35379106"	"35379570"	"35379357"	"35379570"	"35360126"	"35360267"	"0.000131995280074567"	"0.000187285338394887"
"9246|ENSG00000067248.9_2|DHX29|chr5|-|54578943|54579639|54579030|54579639|54577199|54577343"	"ENSG00000067248.9_2"	"DHX29"	"chr5"	"-"	"54578943"	"54579639"	"54579030"	"54579639"	"54577199"	"54577343"	"0.000134355474591433"	"0.000190446905535794"
"4600|ENSG00000115257.15_1|PCSK4|chr19|-|1482351|1482474|1482400|1482474|1481426|1482206"	"ENSG00000115257.15_1"	"PCSK4"	"chr19"	"-"	"1482351"	"1482474"	"1482400"	"1482474"	"1481426"	"1482206"	"0.000140767934887782"	"0.000199340657549627"
"6705|ENSG00000188976.10_2|NOC2L|chr1|-|880421|880526|880436|880526|879583|880180"	"ENSG00000188976.10_2"	"NOC2L"	"chr1"	"-"	"880421"	"880526"	"880436"	"880526"	"879583"	"880180"	"0.000145178643411111"	"0.000205385080825719"
"2916|ENSG00000101203.16_2|COL20A1|chr20|+|61959430|61959497|61959430|61959479|61959682|61959850"	"ENSG00000101203.16_2"	"COL20A1"	"chr20"	"+"	"61959430"	"61959497"	"61959430"	"61959479"	"61959682"	"61959850"	"0.000152411806305441"	"0.000215406695885163"
"1596|ENSG00000102125.15_3|TAZ|chrX|+|153641543|153641689|153641543|153641589|153641818|153641904"	"ENSG00000102125.15_3"	"TAZ"	"chrX"	"+"	"153641543"	"153641689"	"153641543"	"153641589"	"153641818"	"153641904"	"0.000156420601557421"	"0.000220856093979803"
"372|ENSG00000132950.18_3|ZMYM5|chr13|-|20425494|20426330|20425828|20426330|20412839|20413125"	"ENSG00000132950.18_3"	"ZMYM5"	"chr13"	"-"	"20425494"	"20426330"	"20425828"	"20426330"	"20412839"	"20413125"	"0.000156585777676038"	"0.000220873193730716"
"2933|ENSG00000136518.16_3|ACTL6A|chr3|+|179280710|179280905|179280710|179280761|179287611|179287688"	"ENSG00000136518.16_3"	"ACTL6A"	"chr3"	"+"	"179280710"	"179280905"	"179280710"	"179280761"	"179287611"	"179287688"	"0.000160201865280891"	"0.000225753214453443"
"8320|ENSG00000181038.13_3|METTL23|chr17|+|74722911|74723295|74722911|74722961|74725771|74725876"	"ENSG00000181038.13_3"	"METTL23"	"chr17"	"+"	"74722911"	"74723295"	"74722911"	"74722961"	"74725771"	"74725876"	"0.000160381924258885"	"0.000225786455322508"
"1598|ENSG00000102125.15_3|TAZ|chrX|+|153641543|153641707|153641543|153641589|153641818|153641904"	"ENSG00000102125.15_3"	"TAZ"	"chrX"	"+"	"153641543"	"153641707"	"153641543"	"153641589"	"153641818"	"153641904"	"0.000181159046622464"	"0.000254788015863758"
"5167|ENSG00000161249.20_3|DMKN|chr19|-|35989499|35989665|35989617|35989665|35988121|35988440"	"ENSG00000161249.20_3"	"DMKN"	"chr19"	"-"	"35989499"	"35989665"	"35989617"	"35989665"	"35988121"	"35988440"	"0.000184926682808058"	"0.000259833693565752"
"6627|ENSG00000111325.16_3|OGFOD2|chr12|+|123461417|123461713|123461417|123461510|123462871|123463116"	"ENSG00000111325.16_3"	"OGFOD2"	"chr12"	"+"	"123461417"	"123461713"	"123461417"	"123461510"	"123462871"	"123463116"	"0.000185824627699771"	"0.000260841379154445"
"6824|ENSG00000136960.12_3|ENPP2|chr8|-|120594657|120594842|120594669|120594842|120592355|120592407"	"ENSG00000136960.12_3"	"ENPP2"	"chr8"	"-"	"120594657"	"120594842"	"120594669"	"120594842"	"120592355"	"120592407"	"0.000200908095938042"	"0.000281739924624485"
"662|ENSG00000198909.7_3|MAP3K3|chr17|+|61762876|61762950|61762876|61762938|61765886|61765954"	"ENSG00000198909.7_3"	"MAP3K3"	"chr17"	"+"	"61762876"	"61762950"	"61762876"	"61762938"	"61765886"	"61765954"	"0.000223062089875316"	"0.000312503490961244"
"242|ENSG00000147548.16_3|NSD3|chr8|-|38138984|38139101|38139017|38139101|38137057|38137199"	"ENSG00000147548.16_3"	"NSD3"	"chr8"	"-"	"38138984"	"38139101"	"38139017"	"38139101"	"38137057"	"38137199"	"0.00023254935441548"	"0.000325478873347757"
"8565|ENSG00000176261.15_3|ZBTB8OS|chr1|-|33116002|33116126|33116033|33116126|33093108|33093145"	"ENSG00000176261.15_3"	"ZBTB8OS"	"chr1"	"-"	"33116002"	"33116126"	"33116033"	"33116126"	"33093108"	"33093145"	"0.000237572451392634"	"0.000332187061394933"
"4803|ENSG00000102225.15_3|CDK16|chrX|+|47081659|47081779|47081659|47081741|47082950|47083158"	"ENSG00000102225.15_3"	"CDK16"	"chrX"	"+"	"47081659"	"47081779"	"47081659"	"47081741"	"47082950"	"47083158"	"0.000238364526630185"	"0.000332971937974208"
"2294|ENSG00000156170.12_3|NDUFAF6|chr8|+|96044222|96044326|96044222|96044322|96047681|96047804"	"ENSG00000156170.12_3"	"NDUFAF6"	"chr8"	"+"	"96044222"	"96044326"	"96044222"	"96044322"	"96047681"	"96047804"	"0.000244291980260632"	"0.000340649578253588"
"1069|ENSG00000138614.14_2|INTS14|chr15|-|65899496|65899780|65899639|65899780|65897466|65897574"	"ENSG00000138614.14_2"	"INTS14"	"chr15"	"-"	"65899496"	"65899780"	"65899639"	"65899780"	"65897466"	"65897574"	"0.000244332857583135"	"0.000340649578253588"
"1296|ENSG00000043514.15_2|TRIT1|chr1|-|40315790|40315933|40315794|40315933|40313657|40313769"	"ENSG00000043514.15_2"	"TRIT1"	"chr1"	"-"	"40315790"	"40315933"	"40315794"	"40315933"	"40313657"	"40313769"	"0.000259832319643502"	"0.000361909302360592"
"4560|ENSG00000105875.13_3|WDR91|chr7|-|134881795|134882903|134882744|134882903|134880895|134881089"	"ENSG00000105875.13_3"	"WDR91"	"chr7"	"-"	"134881795"	"134882903"	"134882744"	"134882903"	"134880895"	"134881089"	"0.00030712291983658"	"0.000427365837342512"
"4609|ENSG00000100722.18_2|ZC3H14|chr14|+|89069171|89069404|89069171|89069389|89073586|89073707"	"ENSG00000100722.18_2"	"ZC3H14"	"chr14"	"+"	"89069171"	"89069404"	"89069171"	"89069389"	"89073586"	"89073707"	"0.000323241898614387"	"0.000449362292582428"
"10|ENSG00000172888.11_2|ZNF621|chr3|+|40566368|40566765|40566368|40566529|40567269|40567355"	"ENSG00000172888.11_2"	"ZNF621"	"chr3"	"+"	"40566368"	"40566765"	"40566368"	"40566529"	"40567269"	"40567355"	"0.000335255490772787"	"0.000465614699889443"
"4604|ENSG00000150776.17_2|C11orf57|chr11|+|111946290|111946408|111946290|111946367|111948938|111949039"	"ENSG00000150776.17_2"	"C11orf57"	"chr11"	"+"	"111946290"	"111946408"	"111946290"	"111946367"	"111948938"	"111949039"	"0.000344970430038251"	"0.000478646471678073"
"4300|ENSG00000109113.18_3|RAB34|chr17|-|27042212|27042294|27042236|27042294|27042049|27042140"	"ENSG00000109113.18_3"	"RAB34"	"chr17"	"-"	"27042212"	"27042294"	"27042236"	"27042294"	"27042049"	"27042140"	"0.000349970122917214"	"0.000485117086810317"
"2075|ENSG00000171877.20_3|FRMD5|chr15|-|44177865|44177953|44177878|44177953|44176924|44176993"	"ENSG00000171877.20_3"	"FRMD5"	"chr15"	"-"	"44177865"	"44177953"	"44177878"	"44177953"	"44176924"	"44176993"	"0.000363356557533228"	"0.000503189551363194"
"4508|ENSG00000163472.18_2|TMEM79|chr1|+|156254974|156255774|156254974|156255058|156256050|156256264"	"ENSG00000163472.18_2"	"TMEM79"	"chr1"	"+"	"156254974"	"156255774"	"156254974"	"156255058"	"156256050"	"156256264"	"0.000372838308656122"	"0.000515825195964318"
"5640|ENSG00000127980.15_2|PEX1|chr7|-|92119027|92119225|92119032|92119225|92118606|92118737"	"ENSG00000127980.15_2"	"PEX1"	"chr7"	"-"	"92119027"	"92119225"	"92119032"	"92119225"	"92118606"	"92118737"	"0.000386835437885628"	"0.000534677717307434"
"8395|ENSG00000137098.13_3|SPAG8|chr9|-|35811753|35811998|35811920|35811998|35810879|35811054"	"ENSG00000137098.13_3"	"SPAG8"	"chr9"	"-"	"35811753"	"35811998"	"35811920"	"35811998"	"35810879"	"35811054"	"0.000392792638938521"	"0.000542392132046206"
"2643|ENSG00000112739.16_2|PRPF4B|chr6|+|4062790|4062994|4062790|4062867|4063307|4063353"	"ENSG00000112739.16_2"	"PRPF4B"	"chr6"	"+"	"4062790"	"4062994"	"4062790"	"4062867"	"4063307"	"4063353"	"0.000398246306485223"	"0.000549397151298448"
"5804|ENSG00000178038.16_2|ALS2CL|chr3|-|46722989|46723088|46722993|46723088|46722735|46722897"	"ENSG00000178038.16_2"	"ALS2CL"	"chr3"	"-"	"46722989"	"46723088"	"46722993"	"46723088"	"46722735"	"46722897"	"0.000409834852879093"	"0.000564844023595541"
