pAGE	pGENDER	pBR
294662|ENSG00000100372.14_3|SLC25A17|chr22|-|41188528|41188680|41175012|41175129|41215198|41215354	0.754998499842046	0.143491743743433	7.38167286879784e-11
294671|ENSG00000100372.14_3|SLC25A17|chr22|-|41190517|41190584|41175012|41175129|41195026|41195044	0.596591021765676	0.876739517696966	0.0242400310321262
294676|ENSG00000100372.14_3|SLC25A17|chr22|-|41190517|41190584|41188528|41188680|41195026|41195044	0.401581838158617	0.385975754738269	2.41436660148178e-69
294693|ENSG00000100372.14_3|SLC25A17|chr22|-|41195026|41195087|41175012|41175129|41215198|41215330	0.759786704608031	0.106446129295279	1.81296043398878e-12
294853|ENSG00000169554.18_3|ZEB2|chr2|-|145182362|145182431|145162402|145162591|145187335|145187593	0.831409847884444	0.120752423076053	2.73036792330269e-18
294857|ENSG00000169554.18_3|ZEB2|chr2|-|145182362|145182434|145162402|145162591|145187335|145187593	0.767180789985653	0.235734739750788	2.03856945548074e-26
294861|ENSG00000169554.18_3|ZEB2|chr2|-|145182362|145182520|145162402|145162591|145187335|145187593	0.776972308236115	0.126339315935987	2.62638394945293e-19
294921|ENSG00000159445.12_2|THEM4|chr1|-|151862458|151862690|151861689|151861849|151867483|151867670	0.8900198577122	0.617207240720604	0.0105350420306365
294957|ENSG00000061918.12_2|GUCY1B3|chr4|+|156680938|156681012|156680172|156680295|156696119|156696220	0.00152623185967415	0.0425118618544522	4.90680963610879e-15
295075|ENSG00000148335.14_2|NTMT1|chr9|+|132394928|132395080|132388453|132388574|132396332|132396585	0.0315447139766058	0.161376726781317	2.22899583598672e-86
295080|ENSG00000148335.14_2|NTMT1|chr9|+|132394928|132395144|132388451|132388574|132396332|132396500	0.119701145656664	0.113772439942843	4.63834898339118e-150
295145|ENSG00000126777.17_3|KTN1|chr14|+|56068474|56068598|56046971|56047072|56078736|56079289	0.695994332607327	0.801541911504464	0.422887274333142
295177|ENSG00000126777.17_3|KTN1|chr14|+|56117286|56117355|56117045|56117136|56118607|56118645	0.0228793292605812	0.94804644886745	2.53487496477056e-295
295178|ENSG00000126777.17_3|KTN1|chr14|+|56118004|56118093|56117045|56117136|56118607|56118645	0.243554908583368	0.489900967736903	7.6277581343234e-70
295218|ENSG00000126777.17_3|KTN1|chr14|+|56130672|56130759|56127991|56128330|56133958|56134048	0.546488930030225	0.0311019774280904	2.73953099151695e-67
295259|ENSG00000126777.17_3|KTN1|chr14|+|56139889|56139973|56139646|56139730|56142552|56142636	0.0263090275481492	0.743800209366534	6.25952211819028e-286
295378|ENSG00000143889.15_3|HNRNPLL|chr2|-|38805061|38805144|38804602|38804674|38809054|38809127	0.49211403930895	0.358579620239456	2.91826721518413e-22
295467|ENSG00000072849.10_3|DERL2|chr17|-|5384615|5384709|5383706|5383902|5386128|5386199	0.181944320470958	0.244607689685866	3.70593446187594e-05
295623|ENSG00000141367.11_3|CLTC|chr17|+|57764361|57764382|57762947|57763169|57767996|57768072	0.218851432924305	0.671396061363149	5.57134996380615e-299
295701|ENSG00000170921.15_3|TANC2|chr17|+|61495667|61495768|61492888|61493035|61497359|61499717	0.262697174612151	0.260802274308044	4.78623304290229e-10
295704|ENSG00000144677.14_2|CTDSPL|chr3|+|37998601|37998634|37988547|37988702|38006061|38006163	0.302907753375712	0.62518079807573	1.26374020857811e-10
295765|ENSG00000113456.18_2|RAD1|chr5|-|34913574|34913683|34911658|34911917|34914031|34914131	0.486992882143144	0.228771772358976	0.000188709600543046
295766|ENSG00000113456.18_2|RAD1|chr5|-|34913574|34913683|34911658|34911917|34914799|34915066	0.126931891807633	0.759365530699015	6.00374876043596e-33
295768|ENSG00000113456.18_2|RAD1|chr5|-|34914031|34914131|34911722|34911917|34914799|34915066	0.501235334721815	0.199535252589725	1.96758403302906e-17
295769|ENSG00000113456.18_2|RAD1|chr5|-|34914031|34914131|34913574|34913683|34914799|34915066	0.281726570442065	0.408803100336846	0.00328484940595497
295822|ENSG00000119242.8_3|CCDC92|chr12|-|124428818|124428911|124427893|124428040|124457075|124457371	0.0765799553845867	0.0640507334898478	8.14525340299447e-168
295826|ENSG00000119242.8_3|CCDC92|chr12|-|124429215|124429287|124428818|124428911|124456441|124456598	0.157361319622109	0.253757562524709	7.80521210225913e-10
295834|ENSG00000119242.8_3|CCDC92|chr12|-|124440830|124440991|124428816|124428911|124457075|124457163	0.249577260700603	0.710829939951214	5.71495833195746e-13
295884|ENSG00000197989.13_2|SNHG12|chr1|-|28907605|28907741|28906846|28907158|28908101|28908330	0.871079381335467	0.767551534175957	5.73641062535025e-17
295887|ENSG00000197989.13_2|SNHG12|chr1|-|28907622|28907741|28906044|28907158|28908101|28908346	0.839250637291148	0.82011284167821	1.36649654038041e-15
295980|ENSG00000124214.19_3|STAU1|chr20|-|47782533|47782822|47770469|47770608|47790731|47790806	0.212040499530795	0.596057902570025	1.28650431435354e-63
295981|ENSG00000124214.19_3|STAU1|chr20|-|47782533|47782822|47770469|47770608|47804652|47804904	0.903336663949458	0.277464217907483	4.50862130600575e-15
295984|ENSG00000124214.19_3|STAU1|chr20|-|47790731|47790806|47770469|47770608|47804652|47804904	0.727008558666465	0.252941990147111	2.32527548181326e-09
295987|ENSG00000124214.19_3|STAU1|chr20|-|47795658|47795781|47790731|47790806|47804652|47804904	0.77632668580205	0.727129252617081	0.63869548822382
296015|ENSG00000147996.12|CBWD5|chr9|-|70458892|70459032|70457086|70457143|70463030|70463075	0.527376022370096	0.934721044060523	0.000751790253658939
296031|ENSG00000147996.12|CBWD5|chr9|-|70465707|70465794|70462573|70463075|70467483|70467530	0.778074664960174	0.300272000780709	7.79190411399193e-05
296042|ENSG00000147996.12|CBWD5|chr9|-|70472571|70472659|70467483|70467530|70473436|70473474	0.194995136432413	0.141174977025513	1.0606069313255e-05
296124|ENSG00000167491.17_3|GATAD2A|chr19|+|19612777|19612852|19611926|19612225|19613139|19613335	0.204727131021804	0.641967957144692	9.44719412981408e-18
296183|ENSG00000138430.15_2|OLA1|chr2|-|175111442|175111543|175094035|175094179|175113179|175113203	0.349651421441923	0.000470187059925343	6.66467013335416e-44
296189|ENSG00000087460.24_3|GNAS|chr20|+|57464580|57464604|57464277|57464408|57470666|57470739	0.0350006193944742	0.0880675998568428	2.74346198619509e-57
296204|ENSG00000087460.24_3|GNAS|chr20|+|57473995|57474040|57470217|57470739|57478582|57478640	5.71840195016666e-05	0.276230531246807	1.43148802904681e-240
296205|ENSG00000087460.24_3|GNAS|chr20|+|57473995|57474040|57470217|57470739|57478585|57478611	0.000310901680055752	0.255946041827999	1.14577308664687e-233
296327|ENSG00000115380.19_3|EFEMP1|chr2|-|56103757|56103877|56102080|56102200|56108746|56108869	0.364646515148821	0.198879229582643	0.0472290437841195
296328|ENSG00000115380.19_3|EFEMP1|chr2|-|56104880|56105000|56102080|56102200|56108746|56108869	0.241753764415984	0.132210968474186	0.0348323956918253
296365|ENSG00000115380.19_3|EFEMP1|chr2|-|56150033|56150074|56149494|56149582|56150845|56150917	0.173783003012256	0.0955130438707341	0.262088633189505
296376|ENSG00000188290.10_2|HES4|chr1|-|935071|935167|934905|934993|935245|935491	0.212457293025238	0.181624547531752	2.9218212717814e-23
296435|ENSG00000101901.11_3|ALG13|chrX|+|110964830|110964939|110963322|110963398|110966020|110966085	0.434488596448368	0.291588388255628	1.6770413924377e-67
296436|ENSG00000101901.11_3|ALG13|chrX|+|110964830|110964939|110963322|110963398|110967025|110967109	0.145610652125727	0.7073187175849	6.30385899875339e-33
296440|ENSG00000101901.11_3|ALG13|chrX|+|110966020|110966085|110963322|110963398|110967025|110967126	0.291135429616416	0.693829891019179	7.68667343095271e-17
296442|ENSG00000101901.11_3|ALG13|chrX|+|110966020|110966085|110964830|110964939|110967025|110967126	0.401274543142512	0.392557868323144	0.267868244270512
296484|ENSG00000101901.11_3|ALG13|chrX|+|110987895|110988132|110979941|110980107|110996017|110996058	0.114591659949638	0.0659680346362416	3.62182608001738e-71
296593|ENSG00000120725.12_3|SIL1|chr5|-|138362489|138362681|138356859|138356981|138378308|138378408	0.217273631328158	0.512368104877836	2.89489797206364e-17
296627|ENSG00000163995.19_3|ABLIM2|chr4|-|7986565|7986620|7985273|7985281|8009785|8009924	0.772738489885451	0.465961201204279	4.73344971582399e-42
296630|ENSG00000163995.19_3|ABLIM2|chr4|-|7994592|7994654|7986565|7986620|8009785|8009924	0.0286519198027695	0.972246865530467	1.1805301001633e-06
296647|ENSG00000163995.19_3|ABLIM2|chr4|-|8021344|8021398|8010776|8010829|8031382|8031503	0.693370163098676	0.998328641953072	5.7692279515521e-35
296652|ENSG00000163995.19_3|ABLIM2|chr4|-|8021928|8022030|8010776|8010829|8031382|8031503	0.563867338775699	0.333279636696517	2.00843096342174e-09
296655|ENSG00000163995.19_3|ABLIM2|chr4|-|8021928|8022030|8021344|8021398|8031382|8031503	0.0668618291187267	0.154701405088754	2.25937851397433e-38
296658|ENSG00000163995.19_3|ABLIM2|chr4|-|8029485|8029584|8010776|8010829|8031382|8031503	0.253643258761016	0.824295636048985	5.52163166041922e-123
296662|ENSG00000163995.19_3|ABLIM2|chr4|-|8029485|8029584|8021928|8022030|8031382|8031503	0.734826783500438	0.545789135347278	1.9498225676453e-150
296671|ENSG00000163995.19_3|ABLIM2|chr4|-|8034374|8034407|8031382|8031503|8037875|8038022	0.124605749935397	0.782876040954309	2.4287510994314e-69
296736|ENSG00000258301.3_2|RP11-488C13.5|chr14|-|77250035|77250194|77248477|77249119|77252427|77252497	0.0166704122206158	0.900693182984778	0.05446687040478
296763|ENSG00000182923.16_3|CEP63|chr3|+|134266176|134266314|134264990|134265130|134267903|134268018	0.185633379801733	0.476550498999626	1.42004505289939e-17
296771|ENSG00000182923.16_3|CEP63|chr3|+|134277991|134278271|134270767|134270854|134280218|134280737	0.957557061494264	0.285456057500787	0.000168813083528487
296827|ENSG00000185838.13_3|GNB1L|chr22|-|19808120|19808246|19799807|19799970|19808750|19808898	0.364786154433645	0.135864224939302	0.876872176029629
296845|ENSG00000107341.4_2|UBE2R2|chr9|+|33911961|33912096|33900171|33900269|33917015|33920402	0.877105095529741	0.0260510597628174	0.181235014423119
296916|ENSG00000105176.17_3|URI1|chr19|+|30462099|30462134|30433157|30433571|30476129|30476208	0.195229227206427	0.0861228320189492	0.000106410201191988
296931|ENSG00000125454.11_3|SLC25A19|chr17|-|73274232|73274416|73269061|73269720|73279503|73279674	0.861325120123357	0.056388089729819	0.0734082722636151
296966|ENSG00000125454.11_3|SLC25A19|chr17|-|73282713|73282883|73282384|73282540|73285434|73285471	0.386784952614279	0.300326068360626	0.0401502236268699
296988|ENSG00000100003.17_3|SEC14L2|chr22|+|30795631|30795707|30792845|30793159|30802330|30802374	0.625653008449931	0.693850112030933	7.29893814924565e-68
297032|ENSG00000100003.17_3|SEC14L2|chr22|+|30811747|30812076|30806584|30806668|30812222|30812392	0.606173354065189	0.251847942985532	5.98020583935623e-99
297101|ENSG00000137507.11_3|LRRC32|chr11|-|76370626|76372552|76368570|76369078|76376914|76377002	0.171420728368033	0.335584151872569	1.17276414763527e-06
297181|ENSG00000163875.15_2|MEAF6|chr1|-|37962147|37962205|37961474|37961519|37962307|37962337	0.00323580756130238	0.223583275261468	1.00076740800201e-171
297182|ENSG00000163875.15_2|MEAF6|chr1|-|37962147|37962205|37961474|37961519|37967404|37967597	0.733471067623533	0.87630415928917	2.05574518956656e-17
297187|ENSG00000163875.15_2|MEAF6|chr1|-|37962307|37962337|37961485|37961519|37967404|37967597	0.00445637808480337	0.25914651195793	8.58403187506295e-237
297190|ENSG00000163875.15_2|MEAF6|chr1|-|37962307|37962337|37962147|37962205|37967404|37967597	0.00197723353762865	0.311498236927636	3.4957307938012e-183
297212|ENSG00000029364.11_2|SLC39A9|chr14|+|69908548|69908689|69890810|69890919|69908785|69908983	0.0388219750878268	0.15248134245861	0.00127701200075195
297213|ENSG00000029364.11_2|SLC39A9|chr14|+|69908785|69908983|69890810|69890919|69919957|69920017	0.824396889113678	0.790233422563433	0.0018815491739905
297216|ENSG00000029364.11_2|SLC39A9|chr14|+|69919957|69920026|69908785|69908983|69921528|69921614	0.596195695538146	0.226151493387531	5.82230419588259e-07
297316|ENSG00000099998.17_3|GGT5|chr22|-|24616459|24616552|24615627|24616084|24620963|24621074	0.0722952202626384	0.170944610097673	0.0267861453901099
297357|ENSG00000099998.17_3|GGT5|chr22|-|24629465|24629561|24628790|24628986|24629841|24629972	0.0762855067783844	0.987716195992831	8.36859348500862e-05
297427|ENSG00000155189.11_2|AGPAT5|chr8|+|6582390|6582460|6565877|6566408|6588231|6588264	0.0585462119354034	0.835774901437448	2.06514402543851e-06
297475|ENSG00000162885.12_2|B3GALNT2|chr1|-|235621910|235622094|235618870|235618996|235628952|235629031	0.492228069590931	0.823410099565602	0.000192165648732833
297494|ENSG00000162885.12_2|B3GALNT2|chr1|-|235652472|235652573|235647637|235647831|235657990|235658138	0.217861231744043	0.0630270537755099	0.062003923927725
297498|ENSG00000134138.19_2|MEIS2|chr15|-|37186917|37187013|37183221|37184660|37187351|37187441	0.188280336652595	0.912130327221208	3.32742404072174e-105
297633|ENSG00000215252.11_2|GOLGA8B|chr15|-|34845095|34845292|34843338|34843477|34845945|34846157	0.198175740524953	0.814398990574561	0.130526161998518
297786|ENSG00000091157.13_3|WDR7|chr18|+|54444012|54444111|54426095|54426184|54446661|54446780	0.00531977359781998	0.334698730981174	9.07186425646505e-164
297881|ENSG00000091129.19_3|NRCAM|chr7|-|107807365|107807518|107800805|107800937|107816874|107817051	0.00504881689987816	0.139759226928207	3.18426658519303e-155
297889|ENSG00000091129.19_3|NRCAM|chr7|-|107815766|107815802|107800805|107800937|107816874|107817051	0.000734959794865687	0.431596312694997	2.17766543545175e-162
297908|ENSG00000091129.19_3|NRCAM|chr7|-|107831697|107831727|107830088|107830190|107832172|107832297	0.000855075815869095	0.46237055700323	2.36699879313031e-141
297925|ENSG00000091129.19_3|NRCAM|chr7|-|107866088|107866145|107864168|107864280|107866651|107866822	0.00876139851833413	0.641962329690149	6.25053637800589e-239
297931|ENSG00000091129.19_3|NRCAM|chr7|-|107878195|107878213|107875026|107875132|107880402|107880493	0.00142514919977706	0.416625667778634	3.20673829942899e-128
297998|ENSG00000111666.10_3|CHPT1|chr12|+|102113267|102113294|102110505|102110590|102113900|102114032	0.000390570233188118	0.199287624591173	0
297999|ENSG00000111666.10_3|CHPT1|chr12|+|102113267|102113294|102110505|102110590|102116945|102117104	0.854663725365707	0.764492414490625	5.09805489693929e-49
298005|ENSG00000111666.10_3|CHPT1|chr12|+|102113900|102114032|102110505|102110590|102116945|102117032	0.00408039453175459	0.39686194999713	2.16825372106638e-202
298108|ENSG00000186184.16_3|POLR1D|chr13|+|28195473|28195574|28194879|28195277|28222515|28222581	0.523216997570224	0.646237948976364	1.84481086377674e-07
298239|ENSG00000166444.18_3|ST5|chr11|-|8751496|8752756|8747619|8747756|8772167|8772272	0.643865267446167	0.404406601766545	6.75679034519948e-11
298312|ENSG00000056972.18_3|TRAF3IP2|chr6|-|111922398|111922509|111912460|111913297|111926978|111927481	0.764323059014355	0.856923479098032	0.000188573493188049
298314|ENSG00000056972.18_3|TRAF3IP2|chr6|-|111922398|111922521|111912460|111913297|111926978|111927073	0.306559115644855	0.991968589436831	0.00030889603927151
298318|ENSG00000091009.7_3|RBM27|chr5|+|145631273|145631438|145616860|145616995|145634505|145634655	0.203349302942098	0.433430932146938	0.0275304455829275
298455|ENSG00000168818.9_3|STX18|chr4|-|4426890|4426949|4425244|4425314|4436496|4436585	0.350004097894879	0.843845726748762	1.27310938925529e-107
298563|ENSG00000248124.7_2|RRN3P1|chr16|-|21830622|21830802|21829976|21830082|21831615|21831731	0.330762767791511	0.874621281378006	1.48431460111979e-07
298668|ENSG00000137941.16_3|TTLL7|chr1|-|84352859|84352967|84348645|84348819|84356003|84356025	0.0378800762506869	0.11657955815998	4.01211028314793e-11
298748|ENSG00000137941.16_3|TTLL7|chr1|-|84414310|84414378|84412806|84412965|84415547|84415669	0.199730376806904	0.88935337362924	2.80772297729391e-20
298784|ENSG00000072736.18_3|NFATC3|chr16|+|68248231|68248335|68224670|68225678|68260252|68260837	0.531541806201146	0.573185406665395	6.62990646359323e-89
298785|ENSG00000072736.18_3|NFATC3|chr16|+|68255098|68255187|68224670|68225678|68260252|68263161	0.730304531020819	0.395884986192632	2.10453922935812e-65
298858|ENSG00000111344.11_3|RASAL1|chr12|-|113549890|113550083|113545889|113546027|113552604|113552717	0.034071486313086	0.152184912797675	0.0257747564621842
298971|ENSG00000173085.13_3|COQ2|chr4|-|84188242|84188361|84184976|84185516|84188738|84188927	0.79641423504332	0.83731146707922	9.11032899979164e-05
299010|ENSG00000059377.16_2|TBXAS1|chr7|+|139717470|139717633|139715522|139715660|139719824|139720079	0.13020497419239	0.832242347825485	1.24324936491186e-05
299151|ENSG00000117280.12_2|RAB29|chr1|-|205741623|205741695|205739860|205739982|205743960|205744214	0.587978212283002	0.205936150031877	0.342953370840149
299154|ENSG00000117280.12_2|RAB29|chr1|-|205741623|205741695|205740599|205740781|205743960|205744214	0.352412322683211	0.872095864352422	1.00374446876671e-05
299160|ENSG00000117280.12_2|RAB29|chr1|-|205743960|205744214|205741623|205741695|205744400|205744574	0.38340808754176	0.819628328216672	0.00920326150048388
299193|ENSG00000107077.18_3|KDM4C|chr9|+|6981841|6982765|6980924|6981118|6984165|6984404	0.0124606122063297	0.385831251343653	3.65803490450401e-78
299214|ENSG00000107077.18_3|KDM4C|chr9|+|7049091|7049200|7046861|7046917|7103684|7103870	0.935714397838716	0.64591044871065	8.7542532392483e-26
299223|ENSG00000107077.18_3|KDM4C|chr9|+|7105401|7105500|7103684|7103870|7128065|7128236	0.0782869443833609	0.000937461669113459	2.88662682720477e-23
299267|ENSG00000119866.20_2|BCL11A|chr2|-|60687816|60688879|60679634|60679801|60689416|60689559	0.0585090193613534	0.542366899115114	8.63362943116398e-14
299361|ENSG00000172869.14_2|DMXL1|chr5|+|118542528|118542591|118539013|118539131|118552595|118552682	0.127849359133578	0.422142358671208	2.63754198567032e-44
299407|ENSG00000007237.18_3|GAS7|chr17|-|9872993|9873079|9862518|9862572|9885120|9885201	0.0191994285822631	0.799719559405194	6.53343191298609e-71
299450|ENSG00000183018.8_3|SPNS2|chr17|+|4439557|4439721|4439370|4439469|4440194|4440241	0.577838887247152	0.630296710265805	0.0011247888578694
299684|ENSG00000130382.8_3|MLLT1|chr19|-|6226987|6227113|6222131|6222695|6230580|6230724	0.058156364822304	0.171256463011176	1.61007451826028e-92
299730|ENSG00000254996.5_3|ANKHD1-EIF4EBP3|chr5|+|139876104|139876863|139866542|139866645|139884405|139884551	0.0999132424719369	0.95662156169506	1.22385455196689e-06
299767|ENSG00000254996.5_3|ANKHD1-EIF4EBP3|chr5|+|139914946|139915123|139907768|139909381|139916922|139917174	0.306174773534315	0.676916094334817	0.00504365625702619
299816|ENSG00000130164.13_3|LDLR|chr19|+|11227534|11227674|11226769|11226888|11230767|11230909	0.591300737558137	0.177370802591384	4.74112612483137e-34
299899|ENSG00000066056.13_2|TIE1|chr1|+|43773466|43773595|43773102|43773243|43774656|43774802	0.199691479261961	0.368584029718396	9.86955311126231e-05
299945|ENSG00000104067.16_3|TJP1|chr15|-|30011980|30012220|30010469|30011342|30012561|30012912	0.118641041528067	0.221260733248424	2.18618598736367e-46
300003|ENSG00000106591.3_3|MRPL32|chr7|+|42976762|42976840|42974619|42974735|42976920|42977456	0.398226194423913	0.498129007329017	2.57671524476135e-06
300053|ENSG00000135502.17_3|SLC26A10|chr12|+|58016569|58016717|58016341|58016424|58016806|58016920	0.0894238325274664	0.844870723256728	6.63654678863553e-32
300088|ENSG00000135502.17_3|SLC26A10|chr12|+|58019018|58019113|58018905|58018939|58019192|58019247	0.580154296496979	0.956800117957019	1.15945603802221e-136
300129|ENSG00000116871.15_3|MAP7D1|chr1|+|36640498|36640609|36638964|36639079|36641799|36641922	0.337784426943674	0.461480570822408	9.3782288799873e-191
300533|ENSG00000198586.13_2|TLK1|chr2|-|171879381|171879639|171871360|171871458|171884848|171884915	0.0420077244716034	0.569605784801496	1.33172733672407e-177
300554|ENSG00000198586.13_2|TLK1|chr2|-|171938149|171938218|171917590|171917666|171939290|171939362	0.0979772992946806	0.662908623577717	1.49467244182462e-07
300578|ENSG00000248871.1_3|TNFSF12-TNFSF13|chr17|+|7463162|7463210|7462940|7463019|7463365|7463484	0.911310558789119	0.382351529131722	1.45902135123662e-20
300764|ENSG00000232656.7_2|IDI2-AS1|chr10|+|1081753|1081916|1068607|1068723|1082728|1082833	0.426869294025282	0.0135661204859988	1.095246336588e-17
300863|ENSG00000135631.16_3|RAB11FIP5|chr2|-|73306778|73308791|73303120|73303310|73315177|73315877	0.782863502418074	0.628466145975282	6.68631656640124e-05
300875|ENSG00000197776.7_2|KLHDC1|chr14|+|50190591|50190670|50176980|50177099|50192403|50192487	0.567249535370794	0.454056615534473	5.88112782032779e-18
300894|ENSG00000134717.17_2|BTF3L4|chr1|+|52525506|52525573|52521796|52522051|52530496|52530610	0.913443519794981	0.64428293319084	3.88327676764211e-07
300899|ENSG00000134717.17_2|BTF3L4|chr1|+|52549011|52549213|52530496|52530610|52551783|52551843	0.937307666181787	0.919375264140298	0.00459386473766214
301017|ENSG00000161395.13_3|PGAP3|chr17|-|37830869|37830932|37829766|37830307|37840849|37840869	0.728219809997955	0.329670671705132	2.29890924163185e-53
301200|ENSG00000235437.7_3|LINC01278|chrX|-|62736789|62736962|62652243|62652371|62780711|62780873	0.00960475139645552	0.526915796162572	0.000693942934204251
301216|ENSG00000134152.10_3|KATNBL1|chr15|-|34438961|34439051|34437598|34437692|34440832|34440951	0.188212060960886	0.598849559672222	0.193326181143412
301234|ENSG00000134152.10_3|KATNBL1|chr15|-|34470021|34470200|34455760|34455891|34502151|34502280	0.665954066804593	0.269768392431614	5.54639850732491e-06
301382|ENSG00000113391.18_3|FAM172A|chr5|-|93294481|93294673|93217016|93217394|93300162|93300228	0.216109667112214	0.735938614446804	2.2249362522203e-07
301391|ENSG00000113391.18_3|FAM172A|chr5|-|93386435|93386536|93300162|93300228|93388830|93388932	0.219615149590388	0.156811405830523	0.00178226312861465
301396|ENSG00000113391.18_3|FAM172A|chr5|-|93410350|93410474|93388830|93388932|93447215|93447340	0.312966368844188	0.600213610182852	0.00124180150540271
301415|ENSG00000105784.15_2|RUNDC3B|chr7|+|87436687|87436834|87407113|87407271|87445455|87445577	0.00746684714668562	0.638058334672488	1.59196198106238e-05
301450|ENSG00000113369.8_2|ARRDC3|chr5|-|90672437|90672585|90671327|90671430|90674510|90674592	0.093438948335092	0.919180630448206	1.67138459151077e-37
301459|ENSG00000257621.7_3|PSMA3-AS1|chr14|-|58752308|58752474|58740696|58740728|58758352|58758425	0.486531128957138	0.649530001164907	1.21621996748026e-17
301468|ENSG00000257621.7_3|PSMA3-AS1|chr14|-|58759783|58759856|58758352|58758425|58764672|58764802	0.1297027436801	0.974178278353674	2.23235063123647e-174
301470|ENSG00000257621.7_3|PSMA3-AS1|chr14|-|58760483|58762529|58758352|58758425|58764672|58764838	0.27487687313859	0.871362603137741	0.000947763516522008
301479|ENSG00000140743.7_3|CDR2|chr16|-|22376222|22376335|22361021|22361170|22385551|22385938	0.150131223409583	0.618328612064479	2.13127080297754e-13
301480|ENSG00000140743.7_3|CDR2|chr16|-|22433481|22433535|22376222|22376335|22441116|22441269	0.0303071019400183	0.291978110793871	0.0210249066725955
301510|ENSG00000111196.9_2|MAGOHB|chr12|-|10761696|10761982|10760452|10760535|10762429|10762540	0.0386722109833023	0.655964910052949	4.46497970108324e-78
301512|ENSG00000111196.9_2|MAGOHB|chr12|-|10765238|10765577|10763220|10763279|10766037|10766199	0.180926678039397	0.783635962851707	4.3071211509164e-21
301524|ENSG00000090581.9_3|GNPTG|chr16|+|1407700|1407833|1402239|1402307|1411872|1411956	0.233176375098889	0.990638423233177	1.25204041565828e-07
301527|ENSG00000090581.9_3|GNPTG|chr16|+|1411743|1411798|1402102|1402307|1411872|1411956	0.622086262404927	0.891568777482559	1.88811532680502e-146
301715|ENSG00000108799.12_2|EZH1|chr17|-|40869993|40870085|40865226|40865407|40872290|40872322	0.876039855769443	0.218383029377505	5.55365677265986e-81
301718|ENSG00000108799.12_2|EZH1|chr17|-|40871122|40871225|40865226|40865407|40872290|40872322	0.875600173019142	0.225562375935267	5.14704334231436e-89
301732|ENSG00000108799.12_2|EZH1|chr17|-|40876322|40876442|40872290|40872467|40879652|40879781	0.530035292794634	0.510132627010287	7.38417996611582e-32
301736|ENSG00000108799.12_2|EZH1|chr17|-|40876322|40876442|40874812|40874933|40879652|40879781	0.548119161154545	0.354044476650753	5.84582315766618e-42
301932|ENSG00000082898.16_2|XPO1|chr2|-|61729130|61729175|61726847|61727029|61749745|61749818	0.0361924986502076	0.996038611402958	2.16503985853472e-06
301954|ENSG00000082898.16_2|XPO1|chr2|-|61761692|61761813|61760906|61761038|61764696|61764775	0.448686169382931	0.182861293071801	2.73137907655313e-13
302001|ENSG00000164031.16_3|DNAJB14|chr4|-|100851606|100851778|100843676|100844342|100867595|100867715	0.184071021924381	0.601018938621185	0.00224196391685995
302032|ENSG00000077157.21_3|PPP1R12B|chr1|+|202414173|202414356|202411574|202411700|202418116|202418225	0.619102194731215	0.405411360689924	7.16022840682932e-37
302048|ENSG00000077157.21_3|PPP1R12B|chr1|+|202544129|202544310|202538274|202538325|202549601|202550280	0.00155910919727078	0.614597196419712	2.32848303111474e-139
302144|ENSG00000167114.12_3|SLC27A4|chr9|+|131112590|131112660|131110823|131110982|131114916|131115026	0.154926976239036	0.430907997397811	1.68726137576799e-24
302145|ENSG00000167114.12_3|SLC27A4|chr9|+|131112762|131112854|131110823|131110982|131114916|131115026	0.275241462554748	0.466623191847519	1.69479525739897e-23
302163|ENSG00000213516.9_3|RBMXL1|chr1|-|89453934|89454034|89445141|89449749|89458267|89458442	0.151805728587021	0.0762712155403081	0.00160371115064727
302175|ENSG00000116237.15_2|ICMT|chr1|-|6293533|6293703|6291961|6292179|6294945|6295034	0.046074226534068	0.602301066129896	0.000170905445418259
302179|ENSG00000116237.15_2|ICMT|chr1|-|6294464|6294571|6293533|6293703|6294945|6295034	0.364202860949695	0.195350820680455	2.61036271276569e-30
302187|ENSG00000148498.15_3|PARD3|chr10|-|34573062|34573173|34558584|34558827|34606034|34606266	0.379338262596995	0.228755419598173	2.34807990418034e-23
302191|ENSG00000148498.15_3|PARD3|chr10|-|34625126|34625171|34620044|34620272|34626202|34626354	0.0622032763631576	0.909600031153941	2.60816891008474e-05
302207|ENSG00000148498.15_3|PARD3|chr10|-|34661425|34661464|34648998|34649187|34663801|34663930	0.283791351012896	0.490287972480702	0.0410959799920214
302217|ENSG00000148498.15_3|PARD3|chr10|-|34688257|34688341|34673056|34673182|34690753|34690845	0.080080645466548	0.651046945998842	5.59891491787322e-61
302218|ENSG00000148498.15_3|PARD3|chr10|-|34739244|34739376|34690753|34690845|34759012|34759191	0.210306343517592	0.869247642654257	5.66696356481586e-10
302318|ENSG00000143256.4_2|PFDN2|chr1|-|161071837|161071961|161070345|161070649|161087741|161087901	0.00508682057806469	0.0141228145084043	2.51215072499141e-21
302319|ENSG00000143256.4_2|PFDN2|chr1|-|161072076|161072165|161070345|161070649|161087741|161087901	0.153130928692775	0.181895675072536	1.2560288249634e-10
302453|ENSG00000128973.12_3|CLN6|chr15|-|68503893|68503981|68503600|68503656|68506627|68506726	0.659577868629972	0.164277714154015	4.56729217506622e-73
302457|ENSG00000128973.12_3|CLN6|chr15|-|68503893|68504079|68503600|68503656|68506627|68506726	0.6814670077118	0.209277680302512	2.12591371481348e-76
